long	lat
6.88213777842844	47.1264712327439
6.85780309398148	47.1558146537629
6.85691402724101	47.1556736383898
6.85960874213761	47.1539615904856
6.85870676045944	47.1538115237024
6.87044253568481	47.1427080400727
6.87405278730922	47.1389566230697
6.8667991100748	47.1502720944659
6.87005756976884	47.1457467146941
6.87036449713703	47.1454618081918
6.87046836231918	47.1455163792459
6.87483709639823	47.1411782097684
6.87536178019167	47.1411639865267
6.8752458176232	47.1410555036042
6.86508299136898	47.1564233690091
6.87230559152353	47.1489207792002
6.87952616570845	47.1414177223067
6.86600775134683	47.1595342151085
